session,Driver,DriverNumber,Team,LapNumber,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,TrackStatus,session_order
Qualifying,STR,18,Aston Martin,5.0,96.412,25.088,29.226,42.098,278.0,273.0,252.0,301.0,SOFT,2.0,True,True,1,4
Qualifying,STR,18,Aston Martin,6.0,120.023,30.527,32.189,57.307,240.0,239.0,,236.0,SOFT,3.0,True,False,1,4
Qualifying,STR,18,Aston Martin,8.0,95.995,24.953,29.204,41.838,279.0,266.0,251.0,303.0,SOFT,2.0,True,True,1,4
Qualifying,STR,18,Aston Martin,9.0,130.224,31.138,36.983,62.103,178.0,235.0,,203.0,SOFT,3.0,True,False,1,4
Qualifying,VER,3,Red Bull Racing,2.0,94.49,24.826,28.407,41.257,283.0,278.0,265.0,311.0,MEDIUM,2.0,True,True,1,4
Qualifying,VER,3,Red Bull Racing,3.0,134.212,37.785,38.381,58.046,134.0,241.0,276.0,156.0,MEDIUM,3.0,True,False,1,4
Qualifying,VER,3,Red Bull Racing,4.0,94.454,24.785,28.445,41.224,283.0,275.0,263.0,309.0,MEDIUM,4.0,True,True,1,4
Qualifying,VER,3,Red Bull Racing,5.0,111.277,27.194,31.986,52.097,200.0,248.0,,244.0,MEDIUM,5.0,True,False,1,4
Qualifying,VER,3,Red Bull Racing,7.0,93.417,24.413,28.391,40.613,285.0,277.0,261.0,313.0,SOFT,2.0,True,True,1,4
Qualifying,VER,3,Red Bull Racing,8.0,123.322,29.852,34.34,59.13,193.0,217.0,,209.0,SOFT,3.0,True,False,1,4
Qualifying,VER,3,Red Bull Racing,10.0,93.179,24.325,28.095,40.759,281.0,274.0,263.0,312.0,SOFT,2.0,True,True,1,4
Qualifying,VER,3,Red Bull Racing,11.0,114.13,28.324,32.743,53.063,221.0,221.0,,251.0,SOFT,3.0,True,False,1,4
Qualifying,VER,3,Red Bull Racing,13.0,93.098,24.28,28.065,40.753,283.0,279.0,262.0,312.0,SOFT,2.0,True,True,1,4
Qualifying,VER,3,Red Bull Racing,14.0,121.98,30.522,38.216,53.242,208.0,239.0,,261.0,SOFT,3.0,True,False,12,4
Qualifying,VER,3,Red Bull Racing,16.0,93.334,24.497,28.137,40.7,285.0,272.0,262.0,317.0,SOFT,5.0,False,True,1,4
Qualifying,VER,3,Red Bull Racing,17.0,108.941,27.698,30.716,50.527,252.0,247.0,,289.0,SOFT,6.0,False,False,1,4
Qualifying,VER,3,Red Bull Racing,19.0,93.002,24.359,27.975,40.668,283.0,278.0,262.0,310.0,SOFT,2.0,True,True,1,4
Qualifying,VER,3,Red Bull Racing,20.0,124.717,32.694,32.637,59.386,188.0,225.0,,284.0,SOFT,3.0,True,False,1,4
Race,ALO,14,Aston Martin,1.0,107.23,,31.309,44.412,286.0,268.0,261.0,323.0,HARD,1.0,True,False,12,5
Race,ALO,14,Aston Martin,2.0,102.291,26.719,31.646,43.926,287.0,253.0,265.0,325.0,HARD,2.0,True,True,1,5
Race,ALO,14,Aston Martin,3.0,101.588,26.6,31.151,43.837,263.0,250.0,263.0,309.0,HARD,3.0,True,True,1,5
Race,ALO,14,Aston Martin,4.0,100.471,26.212,30.81,43.449,274.0,251.0,263.0,312.0,HARD,4.0,True,True,1,5
Race,ALO,14,Aston Martin,5.0,101.554,26.535,31.007,44.012,255.0,247.0,263.0,306.0,HARD,5.0,True,False,1,5
Race,ALO,14,Aston Martin,6.0,101.824,26.393,31.047,44.384,256.0,249.0,260.0,302.0,HARD,6.0,True,False,1,5
Race,ALO,14,Aston Martin,7.0,101.659,26.579,31.303,43.777,267.0,248.0,265.0,316.0,HARD,7.0,True,False,1,5
Race,ALO,14,Aston Martin,8.0,101.113,26.389,31.171,43.553,258.0,250.0,263.0,315.0,HARD,8.0,True,False,1,5
Race,ALO,14,Aston Martin,9.0,101.631,26.658,31.46,43.513,255.0,247.0,265.0,310.0,HARD,9.0,True,False,1,5
Race,ALO,14,Aston Martin,10.0,119.919,26.504,37.346,56.069,255.0,200.0,166.0,226.0,HARD,10.0,True,False,124,5
Race,ALO,14,Aston Martin,11.0,135.393,37.207,40.635,57.551,170.0,218.0,216.0,250.0,HARD,11.0,True,False,4,5
Race,ALO,14,Aston Martin,12.0,140.998,36.95,40.579,63.469,238.0,180.0,124.0,124.0,HARD,12.0,True,False,4,5
Race,ALO,14,Aston Martin,13.0,143.746,35.617,45.735,62.394,213.0,189.0,262.0,196.0,HARD,13.0,True,False,41,5
Race,ALO,14,Aston Martin,14.0,103.5,27.411,31.734,44.355,267.0,252.0,269.0,325.0,HARD,14.0,True,False,1,5
Race,ALO,14,Aston Martin,15.0,101.183,26.24,30.898,44.045,280.0,255.0,267.0,317.0,HARD,15.0,True,False,1,5
Race,ALO,14,Aston Martin,16.0,100.26,26.131,30.815,43.314,276.0,250.0,266.0,313.0,HARD,16.0,True,True,1,5
Race,ALO,14,Aston Martin,17.0,100.363,26.281,30.849,43.233,260.0,248.0,265.0,315.0,HARD,17.0,True,False,12,5
Race,ALO,14,Aston Martin,18.0,101.241,27.183,30.854,43.204,257.0,253.0,266.0,313.0,HARD,18.0,True,False,21,5
Race,ALO,14,Aston Martin,19.0,100.356,26.15,30.915,43.291,258.0,247.0,265.0,310.0,HARD,19.0,True,False,1,5
Race,ALO,14,Aston Martin,20.0,100.254,26.25,30.766,43.238,256.0,252.0,266.0,307.0,HARD,20.0,True,True,1,5
Race,ALO,14,Aston Martin,21.0,99.812,26.203,30.635,42.974,256.0,251.0,266.0,306.0,HARD,21.0,True,True,1,5
Race,ALO,14,Aston Martin,22.0,99.938,26.218,30.615,43.105,257.0,248.0,264.0,305.0,HARD,22.0,True,False,1,5
Race,ALO,14,Aston Martin,23.0,99.801,26.192,30.561,43.048,257.0,252.0,266.0,305.0,HARD,23.0,True,True,1,5
Race,ALO,14,Aston Martin,24.0,99.767,26.222,30.534,43.011,256.0,249.0,268.0,304.0,HARD,24.0,True,True,1,5
Race,ALO,14,Aston Martin,25.0,99.721,26.187,30.538,42.996,257.0,253.0,266.0,306.0,HARD,25.0,True,True,1,5
Race,ALO,14,Aston Martin,26.0,99.755,26.207,30.556,42.992,256.0,251.0,270.0,305.0,HARD,26.0,True,False,1,5
Race,ALO,14,Aston Martin,27.0,100.242,26.259,30.598,43.385,257.0,250.0,267.0,301.0,HARD,27.0,True,False,12,5
Race,ALO,14,Aston Martin,28.0,99.745,26.146,30.566,43.033,257.0,253.0,267.0,308.0,HARD,28.0,True,False,1,5
Race,ALO,14,Aston Martin,29.0,99.945,26.276,30.659,43.01,256.0,251.0,268.0,311.0,HARD,29.0,True,False,1,5
Race,ALO,14,Aston Martin,30.0,100.349,26.136,30.955,43.258,260.0,252.0,269.0,312.0,HARD,30.0,True,False,1,5
Race,ALO,14,Aston Martin,31.0,106.419,26.45,30.953,49.016,258.0,249.0,,308.0,HARD,31.0,True,False,1,5
Race,ALO,14,Aston Martin,32.0,127.515,45.832,31.686,49.997,255.0,251.0,,305.0,MEDIUM,1.0,True,False,12,5
Race,ANT,12,Mercedes,1.0,100.137,,29.788,41.977,298.0,264.0,270.0,325.0,MEDIUM,1.0,True,False,12,5
Race,ANT,12,Mercedes,2.0,98.305,26.129,30.278,41.898,278.0,263.0,266.0,316.0,MEDIUM,2.0,True,True,1,5
Race,ANT,12,Mercedes,3.0,98.013,25.948,29.572,42.493,267.0,257.0,266.0,304.0,MEDIUM,3.0,True,True,1,5
Race,ANT,12,Mercedes,4.0,97.394,26.003,29.327,42.064,269.0,259.0,267.0,306.0,MEDIUM,4.0,True,True,1,5
Race,ANT,12,Mercedes,5.0,97.535,25.859,29.51,42.166,270.0,257.0,267.0,307.0,MEDIUM,5.0,True,False,1,5
Race,ANT,12,Mercedes,6.0,97.172,25.696,29.434,42.042,270.0,258.0,267.0,307.0,MEDIUM,6.0,True,True,1,5
Race,ANT,12,Mercedes,7.0,97.412,25.891,29.467,42.054,271.0,258.0,267.0,306.0,MEDIUM,7.0,True,False,1,5
Race,ANT,12,Mercedes,8.0,97.322,25.807,29.454,42.061,271.0,257.0,266.0,307.0,MEDIUM,8.0,True,False,1,5
Race,ANT,12,Mercedes,9.0,97.356,25.839,29.585,41.932,269.0,256.0,269.0,309.0,MEDIUM,9.0,True,False,1,5
Race,ANT,12,Mercedes,10.0,106.671,25.717,29.56,51.394,270.0,257.0,,307.0,MEDIUM,10.0,True,False,124,5
Race,ANT,12,Mercedes,14.0,98.957,26.203,30.021,42.733,277.0,271.0,266.0,309.0,HARD,4.0,True,False,1,5
Race,ANT,12,Mercedes,15.0,98.222,26.027,29.867,42.328,272.0,257.0,271.0,308.0,HARD,5.0,True,False,1,5
Race,ANT,12,Mercedes,16.0,96.604,25.324,29.229,42.051,269.0,255.0,268.0,305.0,HARD,6.0,True,True,1,5
Race,ANT,12,Mercedes,17.0,96.555,25.593,29.128,41.834,273.0,260.0,269.0,309.0,HARD,7.0,True,True,1,5
Race,ANT,12,Mercedes,18.0,97.059,25.595,29.513,41.951,273.0,259.0,270.0,309.0,HARD,8.0,True,False,12,5
Race,ANT,12,Mercedes,19.0,96.816,25.574,29.505,41.737,270.0,258.0,270.0,308.0,HARD,9.0,True,False,1,5
Race,ANT,12,Mercedes,20.0,96.762,25.551,29.411,41.8,272.0,258.0,271.0,308.0,HARD,10.0,True,False,1,5
Race,ANT,12,Mercedes,21.0,96.929,25.652,29.348,41.929,273.0,258.0,271.0,307.0,HARD,11.0,True,False,1,5
Race,ANT,12,Mercedes,22.0,96.612,25.668,29.194,41.75,273.0,259.0,270.0,308.0,HARD,12.0,True,False,1,5
Race,ANT,12,Mercedes,23.0,96.806,25.681,29.239,41.886,272.0,258.0,271.0,307.0,HARD,13.0,True,False,1,5
Race,ANT,12,Mercedes,24.0,96.513,25.539,29.189,41.785,272.0,258.0,271.0,308.0,HARD,14.0,True,True,1,5
Race,ANT,12,Mercedes,25.0,96.514,25.495,29.19,41.829,272.0,258.0,272.0,307.0,HARD,15.0,True,False,1,5
Race,ANT,12,Mercedes,26.0,96.588,25.55,29.207,41.831,272.0,259.0,272.0,308.0,HARD,16.0,True,False,1,5
Race,ANT,12,Mercedes,27.0,96.59,25.515,29.2,41.875,272.0,259.0,272.0,309.0,HARD,17.0,True,False,1,5
Race,ANT,12,Mercedes,28.0,96.589,25.536,29.177,41.876,272.0,259.0,272.0,308.0,HARD,18.0,True,False,12,5
Race,ANT,12,Mercedes,29.0,96.381,25.583,29.116,41.682,273.0,260.0,273.0,310.0,HARD,19.0,True,True,1,5
Race,ANT,12,Mercedes,30.0,96.166,25.389,29.103,41.674,273.0,260.0,273.0,311.0,HARD,20.0,True,True,1,5
Race,ANT,12,Mercedes,31.0,96.108,25.417,28.996,41.695,272.0,259.0,272.0,308.0,HARD,21.0,True,True,1,5
Race,ANT,12,Mercedes,32.0,95.983,25.328,28.984,41.671,273.0,260.0,271.0,311.0,HARD,22.0,True,True,1,5
Race,ANT,12,Mercedes,33.0,96.443,25.615,29.163,41.665,274.0,258.0,271.0,309.0,HARD,23.0,True,False,12,5
Race,ANT,12,Mercedes,34.0,96.021,25.454,29.002,41.565,272.0,260.0,271.0,312.0,HARD,24.0,True,False,1,5
Race,ANT,12,Mercedes,35.0,96.037,25.515,28.991,41.531,273.0,259.0,272.0,309.0,HARD,25.0,True,False,1,5
Race,ANT,12,Mercedes,36.0,96.014,25.48,28.908,41.626,274.0,261.0,273.0,311.0,HARD,26.0,True,False,1,5
Race,ANT,12,Mercedes,37.0,96.159,25.497,28.938,41.724,274.0,261.0,273.0,312.0,HARD,27.0,True,False,1,5
Race,ANT,12,Mercedes,38.0,95.526,25.283,28.807,41.436,274.0,261.0,273.0,314.0,HARD,28.0,True,True,1,5
Race,ANT,12,Mercedes,39.0,95.494,25.3,28.82,41.374,273.0,261.0,274.0,316.0,HARD,29.0,True,True,1,5
Race,ANT,12,Mercedes,40.0,96.15,25.342,29.022,41.786,275.0,267.0,273.0,332.0,HARD,30.0,True,False,1,5
Race,ANT,12,Mercedes,41.0,95.343,25.291,28.839,41.213,277.0,261.0,274.0,321.0,HARD,31.0,True,True,1,5
Race,ANT,12,Mercedes,42.0,95.93,25.261,28.909,41.76,275.0,262.0,274.0,318.0,HARD,32.0,True,False,1,5
Race,ANT,12,Mercedes,43.0,95.936,25.295,29.031,41.61,276.0,264.0,277.0,324.0,HARD,33.0,True,False,1,5
Race,ANT,12,Mercedes,44.0,95.332,25.253,28.719,41.36,278.0,261.0,274.0,314.0,HARD,34.0,True,True,1,5
Race,ANT,12,Mercedes,45.0,95.528,25.211,28.83,41.487,274.0,261.0,274.0,308.0,HARD,35.0,True,False,1,5
Race,ANT,12,Mercedes,46.0,95.282,25.14,28.694,41.448,275.0,261.0,275.0,310.0,HARD,36.0,True,True,1,5
Race,ANT,12,Mercedes,47.0,95.501,25.25,28.612,41.639,273.0,259.0,273.0,309.0,HARD,37.0,True,False,1,5
Race,ANT,12,Mercedes,48.0,95.706,25.262,28.55,41.894,274.0,260.0,271.0,308.0,HARD,38.0,True,False,1,5
Race,ANT,12,Mercedes,49.0,95.523,25.319,28.58,41.624,274.0,260.0,276.0,309.0,HARD,39.0,True,False,1,5
Race,ANT,12,Mercedes,50.0,95.659,25.223,28.659,41.777,275.0,264.0,275.0,316.0,HARD,40.0,True,False,1,5
Race,ANT,12,Mercedes,51.0,96.011,25.263,28.96,41.788,276.0,259.0,273.0,307.0,HARD,41.0,True,False,1,5
Race,ANT,12,Mercedes,52.0,95.275,25.295,28.532,41.448,274.0,260.0,273.0,306.0,HARD,42.0,True,True,1,5
Race,ANT,12,Mercedes,53.0,97.53,25.235,28.462,43.833,275.0,260.0,271.0,306.0,HARD,43.0,True,False,12,5
Race,ANT,12,Mercedes,54.0,96.176,25.478,28.787,41.911,274.0,261.0,272.0,307.0,HARD,44.0,True,False,1,5
Race,ANT,12,Mercedes,55.0,96.378,25.56,28.886,41.932,274.0,260.0,271.0,308.0,HARD,45.0,True,False,1,5
Race,ANT,12,Mercedes,56.0,96.929,25.314,28.861,42.754,274.0,259.0,217.0,306.0,HARD,46.0,True,False,1,5
Race,BEA,87,Haas F1 Team,1.0,107.851,,30.969,47.198,298.0,251.0,254.0,340.0,MEDIUM,1.0,True,False,12,5
Race,BEA,87,Haas F1 Team,2.0,101.136,26.995,30.997,43.144,273.0,262.0,269.0,331.0,MEDIUM,2.0,True,True,1,5
Race,BEA,87,Haas F1 Team,3.0,99.715,26.962,30.362,42.391,268.0,258.0,270.0,339.0,MEDIUM,3.0,True,True,1,5
Race,BEA,87,Haas F1 Team,4.0,99.18,26.545,30.225,42.41,270.0,262.0,272.0,333.0,MEDIUM,4.0,True,True,1,5
Race,BEA,87,Haas F1 Team,5.0,99.504,26.485,30.442,42.577,272.0,259.0,272.0,340.0,MEDIUM,5.0,True,False,1,5
Race,BEA,87,Haas F1 Team,6.0,98.61,25.953,30.169,42.488,269.0,260.0,273.0,329.0,MEDIUM,6.0,True,True,1,5
Race,BEA,87,Haas F1 Team,7.0,99.323,26.1,30.476,42.747,271.0,258.0,272.0,336.0,MEDIUM,7.0,True,False,1,5
Race,BEA,87,Haas F1 Team,8.0,99.436,26.217,30.611,42.608,272.0,261.0,272.0,334.0,MEDIUM,8.0,True,False,1,5
Race,BEA,87,Haas F1 Team,9.0,99.71,26.329,30.76,42.621,271.0,257.0,254.0,333.0,MEDIUM,9.0,True,False,1,5
Race,BEA,87,Haas F1 Team,10.0,117.43,26.336,30.168,60.926,266.0,255.0,,258.0,MEDIUM,10.0,True,False,124,5
Race,BEA,87,Haas F1 Team,12.0,140.475,36.414,41.154,62.907,187.0,214.0,146.0,98.0,HARD,2.0,True,False,4,5
Race,BEA,87,Haas F1 Team,13.0,144.54,36.284,45.107,63.149,197.0,161.0,270.0,175.0,HARD,3.0,True,False,41,5
Race,BEA,87,Haas F1 Team,14.0,99.24,26.103,30.378,42.759,284.0,272.0,269.0,342.0,HARD,4.0,True,False,1,5
Race,BEA,87,Haas F1 Team,15.0,99.289,26.229,30.381,42.679,280.0,261.0,272.0,343.0,HARD,5.0,True,False,1,5
Race,BEA,87,Haas F1 Team,16.0,98.269,26.064,29.975,42.23,269.0,259.0,272.0,327.0,HARD,6.0,True,True,1,5
Race,BEA,87,Haas F1 Team,17.0,98.343,25.952,29.696,42.695,269.0,260.0,271.0,315.0,HARD,7.0,True,False,1,5
Race,BEA,87,Haas F1 Team,18.0,98.197,25.907,29.658,42.632,274.0,259.0,256.0,327.0,HARD,8.0,True,True,12,5
Race,BEA,87,Haas F1 Team,19.0,99.009,25.981,30.329,42.699,273.0,260.0,257.0,328.0,HARD,9.0,True,False,1,5
Race,BEA,87,Haas F1 Team,20.0,98.618,26.152,29.786,42.68,272.0,260.0,250.0,325.0,HARD,10.0,True,False,1,5
Race,BEA,87,Haas F1 Team,21.0,98.526,26.602,29.775,42.149,272.0,261.0,268.0,315.0,HARD,11.0,True,False,1,5
Race,BEA,87,Haas F1 Team,22.0,97.867,25.899,29.578,42.39,267.0,252.0,269.0,301.0,HARD,12.0,True,True,1,5
Race,BEA,87,Haas F1 Team,23.0,97.615,25.88,29.454,42.281,265.0,253.0,272.0,302.0,HARD,13.0,True,True,1,5
Race,BEA,87,Haas F1 Team,24.0,97.86,25.753,29.62,42.487,264.0,251.0,268.0,300.0,HARD,14.0,True,False,1,5
Race,BEA,87,Haas F1 Team,25.0,97.68,25.942,29.495,42.243,266.0,252.0,273.0,303.0,HARD,15.0,True,False,1,5
Race,BEA,87,Haas F1 Team,26.0,97.392,25.68,29.397,42.315,264.0,254.0,271.0,300.0,HARD,16.0,True,True,1,5
Race,BEA,87,Haas F1 Team,27.0,97.405,25.83,29.329,42.246,267.0,255.0,274.0,302.0,HARD,17.0,True,False,1,5
Race,BEA,87,Haas F1 Team,28.0,97.638,25.728,29.416,42.494,265.0,255.0,272.0,302.0,HARD,18.0,True,False,12,5
Race,BEA,87,Haas F1 Team,29.0,97.684,25.876,29.507,42.301,265.0,257.0,275.0,301.0,HARD,19.0,True,False,1,5
Race,BEA,87,Haas F1 Team,30.0,97.276,25.616,29.364,42.296,267.0,253.0,273.0,302.0,HARD,20.0,True,True,1,5
Race,BEA,87,Haas F1 Team,31.0,97.583,25.822,29.395,42.366,264.0,253.0,274.0,302.0,HARD,21.0,True,False,1,5
Race,BEA,87,Haas F1 Team,32.0,97.496,25.749,29.516,42.231,266.0,253.0,275.0,303.0,HARD,22.0,True,False,1,5
Race,BEA,87,Haas F1 Team,33.0,97.267,25.673,29.373,42.221,265.0,256.0,272.0,302.0,HARD,23.0,True,True,12,5
Race,BEA,87,Haas F1 Team,34.0,97.395,25.837,29.278,42.28,268.0,252.0,274.0,303.0,HARD,24.0,True,False,1,5
Race,BEA,87,Haas F1 Team,35.0,97.42,25.684,29.313,42.423,270.0,256.0,272.0,300.0,HARD,25.0,True,False,1,5
Race,BEA,87,Haas F1 Team,36.0,97.48,25.802,29.289,42.389,270.0,259.0,275.0,301.0,HARD,26.0,True,False,1,5
Race,BEA,87,Haas F1 Team,37.0,97.242,25.653,29.382,42.207,265.0,257.0,275.0,301.0,HARD,27.0,True,True,1,5
Race,BEA,87,Haas F1 Team,38.0,97.222,25.669,29.284,42.269,264.0,254.0,275.0,302.0,HARD,28.0,True,True,1,5
Race,BEA,87,Haas F1 Team,39.0,97.043,25.602,29.17,42.271,266.0,258.0,275.0,302.0,HARD,29.0,True,True,1,5
Race,BEA,87,Haas F1 Team,40.0,97.153,25.551,29.284,42.318,268.0,257.0,275.0,300.0,HARD,30.0,True,False,1,5
Race,BEA,87,Haas F1 Team,41.0,97.029,25.444,29.283,42.302,272.0,256.0,276.0,301.0,HARD,31.0,True,True,1,5
Race,BEA,87,Haas F1 Team,42.0,97.712,25.463,29.29,42.959,270.0,258.0,266.0,299.0,HARD,32.0,True,False,1,5
Race,BEA,87,Haas F1 Team,43.0,97.214,25.801,29.152,42.261,273.0,257.0,276.0,301.0,HARD,33.0,True,False,1,5
Race,BEA,87,Haas F1 Team,44.0,97.416,25.505,29.32,42.591,272.0,257.0,275.0,301.0,HARD,34.0,True,False,1,5
Race,BEA,87,Haas F1 Team,45.0,97.232,25.495,29.325,42.412,269.0,257.0,275.0,301.0,HARD,35.0,True,False,1,5
Race,BEA,87,Haas F1 Team,46.0,97.301,25.54,29.348,42.413,267.0,258.0,276.0,302.0,HARD,36.0,True,False,1,5
Race,BEA,87,Haas F1 Team,47.0,96.805,25.469,29.166,42.17,270.0,260.0,276.0,304.0,HARD,37.0,True,True,1,5
Race,BEA,87,Haas F1 Team,48.0,97.238,25.443,29.293,42.502,272.0,260.0,277.0,307.0,HARD,38.0,True,False,1,5
Race,BEA,87,Haas F1 Team,49.0,97.642,25.501,29.67,42.471,271.0,262.0,273.0,301.0,HARD,39.0,True,False,1,5
Race,BEA,87,Haas F1 Team,50.0,96.989,25.619,29.069,42.301,273.0,259.0,277.0,300.0,HARD,40.0,True,False,1,5
Race,BEA,87,Haas F1 Team,51.0,96.825,25.327,29.145,42.353,272.0,257.0,277.0,301.0,HARD,41.0,True,False,1,5
Race,BEA,87,Haas F1 Team,52.0,96.778,25.448,29.198,42.132,268.0,258.0,276.0,302.0,HARD,42.0,True,True,1,5
Race,BEA,87,Haas F1 Team,53.0,96.68,25.325,29.105,42.25,272.0,260.0,277.0,303.0,HARD,43.0,True,True,12,5
Race,BEA,87,Haas F1 Team,54.0,96.788,25.42,29.088,42.28,271.0,261.0,277.0,303.0,HARD,44.0,True,False,1,5
Race,BEA,87,Haas F1 Team,55.0,96.648,25.384,29.169,42.095,271.0,259.0,277.0,306.0,HARD,45.0,True,True,1,5
Race,BEA,87,Haas F1 Team,56.0,96.429,25.226,29.121,42.082,275.0,270.0,254.0,327.0,HARD,46.0,True,True,1,5
Race,BOT,77,Cadillac,1.0,108.335,,32.177,43.908,274.0,258.0,271.0,335.0,MEDIUM,1.0,True,False,12,5
Race,BOT,77,Cadillac,2.0,101.601,26.947,31.365,43.289,278.0,262.0,273.0,328.0,MEDIUM,2.0,True,True,1,5
Race,BOT,77,Cadillac,3.0,101.829,26.659,31.934,43.236,273.0,249.0,272.0,327.0,MEDIUM,3.0,True,False,1,5
Race,BOT,77,Cadillac,4.0,100.904,26.761,30.962,43.181,271.0,255.0,251.0,322.0,MEDIUM,4.0,True,True,1,5
Race,BOT,77,Cadillac,5.0,101.396,27.059,31.039,43.298,264.0,258.0,270.0,320.0,MEDIUM,5.0,True,False,1,5
Race,BOT,77,Cadillac,6.0,100.278,26.391,30.952,42.935,271.0,258.0,267.0,330.0,MEDIUM,6.0,True,True,1,5
Race,BOT,77,Cadillac,7.0,100.875,26.604,30.985,43.286,263.0,253.0,266.0,315.0,MEDIUM,7.0,True,False,1,5
Race,BOT,77,Cadillac,8.0,101.258,26.882,31.015,43.361,262.0,254.0,267.0,313.0,MEDIUM,8.0,True,False,1,5
Race,BOT,77,Cadillac,9.0,101.349,26.941,30.99,43.418,262.0,251.0,268.0,310.0,MEDIUM,9.0,True,False,1,5
Race,BOT,77,Cadillac,10.0,125.131,26.878,35.613,62.64,267.0,203.0,,252.0,MEDIUM,10.0,True,False,124,5
Race,BOT,77,Cadillac,12.0,121.448,33.862,33.038,54.548,267.0,234.0,220.0,180.0,HARD,2.0,True,False,4,5
Race,BOT,77,Cadillac,13.0,139.819,35.481,45.177,59.161,230.0,179.0,271.0,181.0,HARD,3.0,True,False,41,5
Race,BOT,77,Cadillac,14.0,101.294,26.737,31.46,43.097,278.0,274.0,273.0,332.0,HARD,4.0,True,False,1,5
Race,BOT,77,Cadillac,15.0,100.006,26.165,30.675,43.166,285.0,260.0,271.0,320.0,HARD,5.0,True,True,1,5
Race,BOT,77,Cadillac,16.0,99.739,26.191,30.624,42.924,281.0,258.0,270.0,317.0,HARD,6.0,True,True,1,5
Race,BOT,77,Cadillac,17.0,100.23,26.489,30.745,42.996,280.0,257.0,268.0,313.0,HARD,7.0,True,False,12,5
Race,BOT,77,Cadillac,18.0,100.099,26.368,30.689,43.042,277.0,258.0,268.0,316.0,HARD,8.0,True,False,21,5
Race,BOT,77,Cadillac,19.0,100.164,26.517,30.671,42.976,276.0,255.0,267.0,313.0,HARD,9.0,True,False,1,5
Race,BOT,77,Cadillac,20.0,99.976,26.364,30.626,42.986,275.0,257.0,268.0,310.0,HARD,10.0,True,False,1,5
Race,BOT,77,Cadillac,21.0,100.045,26.449,30.593,43.003,276.0,256.0,269.0,309.0,HARD,11.0,True,False,1,5
Race,BOT,77,Cadillac,22.0,99.813,26.212,30.653,42.948,276.0,256.0,270.0,307.0,HARD,12.0,True,False,1,5
Race,BOT,77,Cadillac,23.0,99.967,26.487,30.566,42.914,271.0,258.0,271.0,305.0,HARD,13.0,True,False,1,5
Race,BOT,77,Cadillac,24.0,99.846,26.425,30.561,42.86,272.0,256.0,271.0,307.0,HARD,14.0,True,False,1,5
Race,BOT,77,Cadillac,25.0,99.813,26.2,30.699,42.914,274.0,258.0,270.0,306.0,HARD,15.0,True,False,1,5
Race,BOT,77,Cadillac,26.0,99.744,26.309,30.445,42.99,275.0,258.0,270.0,306.0,HARD,16.0,True,False,1,5
Race,BOT,77,Cadillac,27.0,100.805,26.104,30.394,44.307,278.0,258.0,268.0,301.0,HARD,17.0,True,False,12,5
Race,BOT,77,Cadillac,28.0,99.636,26.274,30.448,42.914,277.0,259.0,271.0,311.0,HARD,18.0,True,True,1,5
Race,BOT,77,Cadillac,29.0,99.566,26.098,30.501,42.967,278.0,257.0,271.0,311.0,HARD,19.0,True,True,1,5
Race,BOT,77,Cadillac,30.0,99.692,26.301,30.429,42.962,277.0,258.0,273.0,306.0,HARD,20.0,True,False,1,5
Race,BOT,77,Cadillac,31.0,99.768,26.106,30.87,42.792,278.0,260.0,275.0,312.0,HARD,21.0,True,False,1,5
Race,BOT,77,Cadillac,32.0,99.542,26.151,30.446,42.945,280.0,258.0,273.0,307.0,HARD,22.0,True,True,1,5
Race,BOT,77,Cadillac,33.0,101.146,26.832,30.937,43.377,282.0,261.0,270.0,310.0,HARD,23.0,True,False,12,5
Race,BOT,77,Cadillac,34.0,99.695,26.516,30.445,42.734,274.0,262.0,270.0,307.0,HARD,24.0,True,False,1,5
Race,BOT,77,Cadillac,35.0,99.539,26.304,30.277,42.958,279.0,260.0,271.0,305.0,HARD,25.0,True,True,1,5
Race,BOT,77,Cadillac,36.0,100.552,26.353,31.324,42.875,277.0,262.0,272.0,315.0,HARD,26.0,True,False,1,5
Race,BOT,77,Cadillac,37.0,99.444,26.253,30.429,42.762,278.0,259.0,273.0,312.0,HARD,27.0,True,True,1,5
Race,BOT,77,Cadillac,38.0,100.047,26.13,30.527,43.39,276.0,260.0,272.0,310.0,HARD,28.0,True,False,1,5
Race,BOT,77,Cadillac,39.0,99.734,26.45,30.283,43.001,270.0,260.0,269.0,319.0,HARD,29.0,True,False,1,5
Race,BOT,77,Cadillac,40.0,100.571,27.407,30.087,43.077,274.0,260.0,272.0,306.0,HARD,30.0,True,False,1,5
Race,BOT,77,Cadillac,41.0,100.077,26.195,30.027,43.855,271.0,258.0,271.0,292.0,HARD,31.0,True,False,1,5
Race,BOT,77,Cadillac,42.0,99.02,26.101,30.045,42.874,275.0,261.0,273.0,304.0,HARD,32.0,True,True,1,5
Race,BOT,77,Cadillac,43.0,99.461,26.138,29.91,43.413,273.0,258.0,273.0,302.0,HARD,33.0,True,False,1,5
Race,BOT,77,Cadillac,44.0,98.914,26.051,30.038,42.825,274.0,262.0,274.0,313.0,HARD,34.0,True,True,1,5
